parent,label,date,lon,lat,confirmed,recovered,deaths
global,Kosovo,2020-03-17,20.903,42.6026,2,0,0
global,Kolumbien,2020-03-17,-74.2973,4.5709,65,1,0
China,Peking (Beijing),2020-03-17,116.414172956705,40.1823809324133,456,369,8
Kanada,Newfoundland and Labrador,2020-03-17,-57.6604,53.1355,3,0,0
USA,Hawaii,2020-03-17,-157.498337,21.094318,10,0,0
global,Kamerun,2020-03-17,11.5021,3.848,10,0,0
global,Finnland,2020-03-17,25.7482,61.9241,321,10,0
Kanada,Prince Edward Island,2020-03-17,-63.4168,46.5107,1,0,0
USA,Kansas,2020-03-17,-96.726486,38.5266,18,0,1
global,Bhutan,2020-03-17,90.4336,27.5142,1,0,0
China,Shanghai,2020-03-17,121.449111848821,31.2019853691089,358,325,3
global,Republik Kongo,2020-03-17,15.8277,-0.228,1,0,0
global,Slowenien,2020-03-17,14.9955,46.1512,275,0,1
global,Vereinigte Arabische Emirate,2020-03-17,53.8478,23.4241,98,23,0
global,Zentralafrikanische Republik,2020-03-17,20.9394,6.6111,1,0,0
global,Südafrika,2020-03-17,22.9375,-30.5595,62,0,0
global,Guinea,2020-03-18,-9.6966,9.9456,1,0,0
China,Hong Kong,2020-03-18,114.2,22.3,181,92,4
Kanada,Ontario,2020-03-18,-85.3232,51.2538,221,5,1
global,Spanien,2020-03-18,-3.7492,40.4637,13910,1081,623
